location_name,date,avg_pm2_5,avg_co,avg_so2,avg_temp
Alphington,2021-02-19,7.081478260869565,NA,-0.17230434782608695,27.199
Alphington,2021-02-20,9.262739130434783,0.20565217391304347,0.3792608695652174,22.73782608695652
Alphington,2021-02-21,7.484608695652174,0.1313913043478261,-0.07865217391304347,19.470434782608695
Alphington,2021-02-22,6.197347826086958,0.08456521739130435,0.5462608695652174,18.531478260869566
Alphington,2021-02-23,3.1641304347826087,0.049956521739130434,0.045565217391304355,16.577478260869565
Alphington,2021-02-24,3.099913043478261,0.0907391304347826,-0.46643478260869564,16.633
Alphington,2021-02-25,3.383,0.13221739130434784,-0.1986086956521739,16.91691304347826
Alphington,2021-02-26,6.450260869565217,0.10547826086956522,0.8672608695652175,16.363739130434784
Alphington,2021-02-27,6.905434782608696,0.19352173913043477,0.5779130434782609,15.172913043478262
Alphington,2021-02-28,11.170521739130434,0.15652173913043477,1.0014782608695652,20.180739130434784
Alphington,2021-03-01,11.058727272727273,0.10465217391304348,1.0352173913043479,18.00486956521739
Alphington,2021-03-02,1.8995000000000002,0.035782608695652175,0.033347826086956536,15.927695652173913
Alphington,2021-03-03,2.3452727272727274,0.07478260869565218,0.18608695652173912,16.17695652173913
Alphington,2021-03-04,3.153086956521739,0.07978260869565218,0.7631739130434783,17.45704347826087
Alphington,2021-03-05,7.828739130434783,0.03326086956521739,0.6428260869565218,16.56995652173913
Alphington,2021-03-06,8.19004347826087,0.09095652173913044,0.2947391304347826,17.137434782608697
Alphington,2021-03-07,7.814130434782608,0.10143478260869565,-0.4700869565217391,20.532
Alphington,2021-03-08,10.401043478260869,0.18434782608695652,0.8144782608695652,17.418608695652175
Alphington,2021-03-09,4.732173913043479,0.07256521739130434,-0.09873913043478263,17.012652173913043
Alphington,2021-03-10,5.785956521739131,0.1403684210526316,-0.4018333333333333,16.885473684210528
Alphington,2021-03-11,3.00175,0.2535,NA,15.70975
Alphington,2021-03-12,7.057625,NA,-0.4371875,26.434625
Alphington,2021-03-13,6.141217391304348,0.1922608695652174,0.7903913043478261,19.769347826086957
Alphington,2021-03-14,5.757826086956522,0.15282608695652175,0.9803043478260869,14.48795652173913
Alphington,2021-03-15,2.322565217391304,0.2023913043478261,-0.3075652173913043,16.10669565217391
Alphington,2021-03-16,6.719304347826087,0.15,-0.0422727272727273,18.863608695652175
Alphington,2021-03-17,7.390782608695652,NA,-0.64,20.363391304347825
Alphington,2021-03-18,10.544739130434783,NA,0.14982608695652172,19.55995652173913
Alphington,2021-03-19,14.235347826086956,NA,-0.16682608695652176,19.964173913043478
Alphington,2021-03-20,7.558739130434783,NA,-0.2975217391304348,19.61286956521739
Alphington,2021-03-21,6.436956521739131,NA,-0.14308695652173908,19.256391304347826
Alphington,2021-03-22,3.7883913043478263,NA,-0.5425652173913044,19.910826086956522
Alphington,2021-03-23,4.569608695652174,NA,-0.13221739130434784,19.43973913043478
Alphington,2021-03-24,4.5429130434782605,NA,-0.0921304347826087,18.846695652173914
Alphington,2021-03-25,2.8496521739130434,NA,0.11191304347826087,17.506652173913043
Alphington,2021-03-26,2.5667391304347826,NA,-0.2711904761904762,16.80030434782609
Alphington,2021-03-27,3.1383478260869566,NA,-0.16952173913043478,17.45417391304348
Alphington,2021-03-28,4.334260869565218,NA,0.040391304347826076,15.722347826086956
Alphington,2021-03-29,7.339826086956522,NA,0.05386956521739131,15.858217391304347
Alphington,2021-03-30,7.65495652173913,NA,0.6388,14.545217391304348
Alphington,2021-03-31,11.221826086956522,0.30618181818181817,0.3721818181818182,17.853652173913044
Alphington,2021-04-01,10.456521739130435,0.2637826086956522,0.5298695652173913,20.564695652173913
Alphington,2021-04-02,15.267565217391304,0.2613478260869565,-0.42560869565217385,21.367304347826085
Alphington,2021-04-03,18.25521739130435,0.24121739130434783,-0.7143478260869565,24.137347826086955
Alphington,2021-04-04,11.499,0.20622727272727273,-0.17077272727272727,20.14290909090909
Alphington,2021-04-05,5.734,0.12061904761904761,-0.4475,17.168521739130433
Alphington,2021-04-06,9.06482608695652,0.18631818181818183,0.6040454545454546,16.958739130434783
Alphington,2021-04-07,12.570391304347826,0.26195454545454544,0.14272727272727273,18.648695652173913
Alphington,2021-04-08,15.507130434782608,0.22554545454545455,-0.2252272727272727,23.010739130434782
Alphington,2021-04-09,6.918695652173913,0.1465909090909091,1.3521363636363637,15.76695652173913
Alphington,2021-04-10,4.7581304347826086,0.11022727272727273,0.4914090909090909,13.483086956521738
Alphington,2021-04-11,3.888521739130435,0.10181818181818181,0.1818181818181818,10.793478260869565
Alphington,2021-04-12,5.739826086956522,0.29090909090909095,0.27795454545454545,12.776391304347825
Alphington,2021-04-13,9.189478260869565,0.16840909090909092,0.3473636363636364,14.677
Alphington,2021-04-14,5.333304347826087,0.10244444444444444,-0.1743888888888889,17.722052631578947
Alphington,2021-04-15,6.01404347826087,0.11727272727272728,0.09213636363636364,15.56895652173913
Alphington,2021-04-16,7.8941739130434785,0.16072727272727272,1.0463181818181817,13.091913043478261
Alphington,2021-04-17,6.7893043478260875,0.22213636363636363,0.5147272727272727,14.707695652173912
Alphington,2021-04-18,4.387391304347826,0.1816818181818182,0.7244545454545455,16.12008695652174
Alphington,2021-04-19,4.751260869565217,0.19422727272727272,0.0225,16.611695652173914
Alphington,2021-04-20,5.439739130434782,0.16295454545454546,0.2611363636363636,13.36191304347826
Alphington,2021-04-21,6.615695652173913,0.19454545454545455,0.038409090909090914,11.056347826086956
Alphington,2021-04-22,4.108695652173913,0.1695,0.3572727272727273,14.167608695652174
Alphington,2021-04-23,5.369217391304348,0.15481818181818183,0.8749545454545454,14.401173913043479
Alphington,2021-04-24,6.5062173913043475,0.23877272727272728,0.2515,14.559260869565218
Alphington,2021-04-25,5.311086956521739,0.20422727272727273,0.38904545454545453,13.345869565217392
Alphington,2021-04-26,3.540391304347826,0.1915,0.37027272727272725,14.191478260869564
Alphington,2021-04-27,2.626130434782609,0.22927272727272727,0.5591818181818182,13.475391304347825
Alphington,2021-04-28,7.375478260869565,0.31472727272727274,0.5766363636363636,12.134391304347826
Alphington,2021-04-29,13.78891304347826,0.5039090909090909,0.252,12.970521739130435
Alphington,2021-04-30,16.98786956521739,0.3536818181818182,-0.24195454545454542,15.521652173913044
Alphington,2021-05-01,24.538826086956522,0.28259090909090906,-0.023227272727272735,16.896391304347826
Alphington,2021-05-02,15.650782608695652,0.19454545454545455,-0.40536363636363637,19.107913043478263
Alphington,2021-05-03,9.552,0.22854545454545455,0.10318181818181818,14.625869565217391
Alphington,2021-05-04,5.295304347826088,0.16418181818181818,0.10322727272727272,12.527391304347825
Alphington,2021-05-05,6.7081739130434785,0.25181818181818183,0.5261818181818182,12.085086956521739
Alphington,2021-05-06,11.736,0.5682272727272727,0.23168181818181818,12.761782608695652
Alphington,2021-05-07,13.282,0.5919545454545454,0.21086363636363636,14.764173913043479
Alphington,2021-05-08,NA,0.3628181818181818,0.5000909090909091,14.346
Alphington,2021-05-09,NA,0.2240909090909091,0.7969090909090909,15.35759090909091
Alphington,2021-05-10,NA,0.15013636363636365,0.4274090909090909,14.649318181818181
Alphington,2021-05-11,NA,0.0715,1.343,12.984636363636364
Alphington,2021-05-12,13.681818181818182,0.6408333333333333,0.36561111111111105,11.207833333333333
Alphington,2021-05-13,8.908391304347827,0.2525,0.4358181818181818,10.619695652173913
Alphington,2021-05-14,6.317565217391304,0.14713636363636365,-0.20195454545454547,11.086130434782609
Alphington,2021-05-15,7.933478260869565,0.1583181818181818,0.6995,9.733391304347826
Alphington,2021-05-16,3.934,0.15181818181818182,0.31227272727272726,11.777173913043478
Alphington,2021-05-17,5.934434782608696,0.2595,-0.0489090909090909,12.254565217391304
Alphington,2021-05-18,6.75995652173913,0.2298181818181818,0.49622727272727274,12.913695652173914
Alphington,2021-05-19,6.3519565217391305,0.17149999999999999,0.4631818181818182,13.674217391304348
Alphington,2021-05-20,7.37008695652174,0.2071818181818182,0.4641363636363636,13.850608695652173
Alphington,2021-05-21,11.290304347826087,0.4546363636363636,1.1003636363636364,10.082652173913043
Alphington,2021-05-22,15.426,0.3588636363636364,0.5917272727272728,9.776478260869565
Alphington,2021-05-23,14.817130434782609,0.3274090909090909,0.212,11.15408695652174
Alphington,2021-05-24,7.954652173913043,0.2290909090909091,0.25563636363636366,13.368173913043478
Alphington,2021-05-25,5.64895652173913,0.13435714285714284,0.7244285714285714,16.72704347826087
Alphington,2021-05-26,7.920260869565218,0.21809090909090909,0.3612727272727273,11.704782608695652
Alphington,2021-05-27,5.241782608695652,0.21604545454545454,0.3199090909090909,11.288826086956522
Alphington,2021-05-28,6.9007826086956525,0.08590909090909092,0.5385909090909091,12.068608695652173
Alphington,2021-05-29,10.071260869565217,0.3185454545454546,0.47054545454545454,10.650130434782609
Alphington,2021-05-30,34.03281818181818,0.6462380952380953,0.8345238095238096,6.073545454545455
Alphington,2021-05-31,17.08978260869565,0.2591363636363636,0.3391363636363636,8.764739130434783
Alphington,2021-06-01,8.945347826086957,0.25731818181818183,0.5229545454545454,10.765521739130435
Alphington,2021-06-02,8.657913043478262,0.3855909090909091,0.7015,12.094521739130435
Alphington,2021-06-03,14.495000000000001,0.4545454545454546,0.38581818181818184,12.887173913043478
Alphington,2021-06-04,9.611652173913043,0.17854545454545456,0.6996818181818182,10.754565217391304
Alphington,2021-06-05,7.693608695652173,0.20086363636363638,0.2101818181818182,8.542913043478261
Alphington,2021-06-06,4.234304347826087,0.11531818181818182,0.05327272727272726,11.979000000000001
Alphington,2021-06-07,3.7247826086956524,0.08404545454545455,0.4665,14.506739130434783
Alphington,2021-06-08,1.9003043478260868,0.13877272727272727,0.28854545454545455,10.391434782608696
Alphington,2021-06-09,3.2602608695652173,0.167,0.5998,10.573
Alphington,2021-06-10,8.9848695652173909,0.1945909090909091,0.24295454545454545,13.099913043478262
Alphington,2021-06-11,8.678391304347826,0.3870454545454545,0.13322727272727275,10.127304347826087
Alphington,2021-06-12,9.122565217391305,0.29613636363636364,0.6091818181818182,12.629391304347825
Alphington,2021-06-13,10.002,0.3406818181818182,0.5818636363636364,12.701608695652174
Alphington,2021-06-14,18.29591304347826,0.5089545454545454,0.47895454545454547,11.696304347826088
Alphington,2021-06-15,12.007826086956522,0.3169090909090909,0.7942727272727272,10.618869565217391
Alphington,2021-06-16,7.543173913043478,0.252,0.5216818181818181,11.69908695652174
Alphington,2021-06-17,6.138739130434782,0.18068181818181817,0.6669545454545455,10.23408695652174
Alphington,2021-06-18,7.408869565217391,0.36368181818181816,0.6968636363636364,10.11695652173913
Alphington,2021-06-19,9.3598695652173909,0.3181818181818182,0.4817272727272727,11.369782608695653
Alphington,2021-06-20,14.955565217391305,0.5446363636363637,0.594,8.489782608695652
Alphington,2021-06-21,12.468260869565217,0.3845909090909091,NA,8.214434782608695
Alphington,2021-06-22,7.436391304347826,0.26036363636363635,NA,9.204652173913043
Alphington,2021-06-23,1.8155217391304348,0.1365909090909091,NA,14.026130434782608
Alphington,2021-06-24,2.3064782608695653,0.13718181818181818,NA,13.581130434782608
Alphington,2021-06-25,5.953130434782609,0.28795454545454546,NA,11.554608695652174
Alphington,2021-06-26,5.9206521739130435,0.1466818181818182,NA,10.882173913043479
Alphington,2021-06-27,6.101347826086956,0.32222727272727275,NA,11.991652173913044
Alphington,2021-06-28,15.131599999999999,0.3706363636363636,NA,9.146434782608695
Alphington,2021-06-29,11.462631578947368,0.3800909090909091,NA,8.579652173913043
Alphington,2021-06-30,9.259565217391303,0.38325,NA,10.637304347826086
Alphington,2021-07-01,5.423913043478261,0.17495238095238097,0.22611111111111112,12.873826086956521
Alphington,2021-07-02,4.309304347826087,0.17876190476190476,0.24986363636363637,10.764826086956521
Alphington,2021-07-03,3.831521739130435,0.10363636363636364,0.09086363636363637,8.352826086956522
Alphington,2021-07-04,5.493260869565217,0.17036363636363636,0.011318181818181818,9.30791304347826
Alphington,2021-07-05,14.23857894736842,0.3886363636363636,-0.14872727272727276,7.756608695652174
Alphington,2021-07-06,5.707347826086957,0.18109090909090908,0.09245454545454546,9.658826086956521
Alphington,2021-07-07,8.09891304347826,0.28354545454545454,0.3445,9.22091304347826
Alphington,2021-07-08,13.176260869565217,0.5226363636363636,0.3085,6.179
Alphington,2021-07-09,25.490565217391303,0.7548181818181818,1.0553181818181818,5.748695652173914
Alphington,2021-07-10,28.13991304347826,0.5834090909090909,0.8162272727272728,7.4656521739130435
Alphington,2021-07-11,10.628130434782609,0.27081818181818185,0.03663636363636366,10.51891304347826
Alphington,2021-07-12,2.4842608695652175,0.12568181818181817,0.3639545454545455,13.257695652173913
Alphington,2021-07-13,3.945826086956522,0.17836363636363636,0.09559090909090909,11.83513043478261
Alphington,2021-07-14,4.1761739130434785,0.1328888888888889,-0.009833333333333341,12.02
Alphington,2021-07-15,2.7918695652173913,0.12586363636363637,0.0685,13.161571428571428
Alphington,2021-07-16,2.4290434782608696,0.12718181818181817,0.24709090909090908,12.300478260869566
Alphington,2021-07-17,4.772347826086957,0.13145454545454546,0.2944090909090909,10.24395652173913
Alphington,2021-07-18,9.334565217391305,0.24140909090909093,0.1815,10.751652173913044
Alphington,2021-07-19,3.404086956521739,0.1426818181818182,0.07472727272727274,10.816608695652175
Alphington,2021-07-20,4.815043478260869,0.11218181818181819,0.3680909090909091,9.543478260869565
Alphington,2021-07-21,4.933608695652174,0.24713636363636363,0.8047272727272727,9.291652173913043
Alphington,2021-07-22,5.4068695652173915,0.1439090909090909,0.34913636363636363,8.661608695652173
Alphington,2021-07-23,2.516,0.1398181818181818,0.17995454545454545,9.561913043478262
Alphington,2021-07-24,3.054826086956522,0.12004545454545454,0.10195454545454545,10.329434782608695
Alphington,2021-07-25,1.8943043478260868,0.09354545454545454,0.20377272727272727,9.557869565217391
Alphington,2021-07-26,4.715217391304348,0.1295625,-0.2543125,13.289782608695653
Alphington,2021-07-27,3.4446521739130436,0.08527272727272728,0.19913636363636364,14.269043478260869
Alphington,2021-07-28,5.946739130434783,0.12918181818181818,0.1479090909090909,13.017521739130435
Alphington,2021-07-29,5.852086956521739,0.13904545454545453,-0.14595454545454545,10.269478260869565
Alphington,2021-07-30,4.94508695652174,0.09668181818181817,0.09213636363636364,12.131826086956522
Alphington,2021-07-31,3.030521739130435,0.11313636363636363,0.09340909090909091,14.072869565217392
Alphington,2021-08-01,7.549043478260868,0.28172727272727277,0.2248181818181818,10.242652173913044
Alphington,2021-08-02,6.281,0.1915909090909091,0.10154545454545455,9.811521739130434
Alphington,2021-08-03,4.377217391304348,0.15477272727272728,0.2205,10.451478260869566
Alphington,2021-08-04,3.0340434782608696,0.1625,0.10277272727272728,11.127956521739131
Alphington,2021-08-05,3.0580869565217395,0.1745909090909091,0.21572727272727274,12.423826086956522
Alphington,2021-08-06,3.775913043478261,0.16504545454545455,0.18781818181818183,12.504260869565217
Alphington,2021-08-07,5.7890434782608695,0.2142272727272727,0.5262727272727272,11.830391304347826
Alphington,2021-08-08,16.528913043478262,0.4092727272727273,0.4667727272727273,10.518521739130435
Alphington,2021-08-09,9.003,0.2415909090909091,-0.033272727272727246,10.659173913043478
Alphington,2021-08-10,5.540217391304348,0.10347619047619047,0.09713636363636363,14.041608695652174
Alphington,2021-08-11,4.121913043478261,0.13316666666666666,0.06438888888888888,13.847842105263158
Alphington,2021-08-12,5.468347826086957,0.13568181818181818,-0.0980454545454545,12.145260869565217
Alphington,2021-08-13,7.918347826086957,0.24268181818181817,0.5276818181818181,12.059695652173913
Alphington,2021-08-14,5.483869565217391,0.2225,0.4057727272727273,11.416434782608697
Alphington,2021-08-15,5.091130434782609,0.08990909090909091,0.23268181818181818,14.743130434782609
Alphington,2021-08-16,4.535043478260869,0.1380909090909091,0.35113636363636364,12.177217391304348
Alphington,2021-08-17,3.3802608695652174,0.13904545454545456,-0.3943181818181818,12.108695652173912
Alphington,2021-08-18,4.534695652173913,0.14154545454545453,0.42663636363636365,12.147391304347826
Alphington,2021-08-19,4.840565217391305,0.16736363636363635,0.3971818181818182,12.37091304347826
Alphington,2021-08-20,4.514782608695652,0.18027272727272728,0.3839090909090909,12.549608695652173
Alphington,2021-08-21,3.9165217391304346,0.13127272727272726,0.24127272727272728,15.532521739130434
Alphington,2021-08-22,4.990434782608696,0.12585714285714286,0.01309090909090909,16.90291304347826
Alphington,2021-08-23,5.497304347826087,0.0875909090909091,0.18486363636363637,12.064
Alphington,2021-08-24,5.028304347826087,0.10213636363636364,0.07272727272727272,9.909739130434783
Alphington,2021-08-25,7.95845,0.17654545454545453,0.27149999999999996,9.773695652173913
Alphington,2021-08-26,8.402521739130435,0.2796363636363636,0.2489090909090909,8.844565217391304
Alphington,2021-08-27,11.546583333333334,0.5095238095238095,0.2044090909090909,8.967086956521738
Alphington,2021-08-28,NA,0.2705714285714286,0.19504545454545455,12.206545454545456
Alphington,2021-08-29,NA,0.2645,0.08254545454545455,11.397545454545455
Alphington,2021-08-30,2.7457333333333334,0.14968181818181817,0.164,12.419772727272727
Alphington,2021-08-31,2.3915652173913045,0.09259090909090908,0.14131818181818182,16.514565217391304
Alphington,2021-09-01,6.616304347826087,0.17231818181818181,0.0910909090909091,17.375
Alphington,2021-09-02,3.629368421052632,0.11040909090909092,NA,21.199217391304348
Alphington,2021-09-03,7.0365652173913045,0.18268181818181817,0.532,18.295782608695653
Alphington,2021-09-04,4.910238095238095,0.08554545454545455,0.09336363636363636,11.964521739130435
Alphington,2021-09-05,1.6909545454545454,0.07595454545454546,0.25372727272727275,11.349869565217391
Alphington,2021-09-06,9.311238095238096,0.13177272727272726,0.061136363636363635,12.621391304347826
Alphington,2021-09-07,3.667608695652174,0.12605263157894736,0.3426842105263158,12.882
Alphington,2021-09-08,4.189347826086957,0.1355909090909091,0.5273181818181818,14.974086956521738
Alphington,2021-09-09,6.058761904761905,0.158,-0.15954545454545455,18.109782608695653
Alphington,2021-09-10,6.724565217391304,0.13436363636363635,0.14504545454545456,15.235565217391304
Alphington,2021-09-11,4.740391304347826,0.1395,0.4918636363636364,18.39391304347826
Alphington,2021-09-12,3.3198695652173913,0.09759090909090909,0.028136363636363636,12.149347826086956
Alphington,2021-09-13,5.402956521739131,0.14777272727272728,0.13745454545454544,10.368217391304348
Alphington,2021-09-14,5.938478260869565,0.16727272727272727,0.005818181818181823,10.770695652173913
Alphington,2021-09-15,5.782826086956522,0.1969090909090909,1.1007272727272728,10.238434782608696
Alphington,2021-09-16,9.532304347826088,0.2806818181818182,0.8099090909090909,10.758956521739131
Alphington,2021-09-17,5.658,0.138,0.09477272727272727,15.154608695652174
Alphington,2021-09-18,9.046173913043479,0.14031818181818181,0.5916818181818182,12.935130434782609
Alphington,2021-09-19,3.822695652173913,0.10423809523809524,-0.013272727272727273,13.878217391304348
Alphington,2021-09-20,5.421565217391304,0.07954545454545454,0.010545454545454545,10.183347826086957
Alphington,2021-09-21,3.6526521739130438,0.1323181818181818,-0.2294090909090909,9.908086956521739
Alphington,2021-09-22,4.358739130434783,0.21354545454545454,0.51,13.524000000000001
Alphington,2021-09-23,3.9671739130434784,0.1295,0.3452272727272727,15.441478260869566
Alphington,2021-09-24,4.105739130434783,0.08263636363636363,0.2177272727272727,14.068608695652173
Alphington,2021-09-25,6.62195652173913,0.11227272727272729,0.18054545454545456,10.029130434782608
Alphington,2021-09-26,10.722347826086956,0.2535,0.41527272727272735,10.348782608695652
Alphington,2021-09-27,7.864857142857143,0.1865,0.23754545454545456,12.74595652173913
Alphington,2021-09-28,4.596913043478261,0.14954545454545454,0.3946363636363636,15.870608695652173
Alphington,2021-09-29,6.972478260869566,0.20727272727272728,0.45831818181818185,15.464565217391304
Alphington,2021-09-30,3.011304347826087,0.2335909090909091,0.2371818181818182,15.357086956521739
Alphington,2021-10-01,4.570304347826087,0.16918181818181818,0.31872727272727275,17.086
Alphington,2021-10-02,6.975217391304348,0.15181818181818182,-0.0063181818181818235,15.48804347826087
Alphington,2021-10-03,4.176545454545455,0.15572727272727271,0.7646818181818181,17.005863636363635
Alphington,2021-10-04,3.708391304347826,0.09508695652173914,0.9857391304347826,14.355782608695652
Alphington,2021-10-05,9.566608695652175,0.0767391304347826,1.0771304347826087,13.57786956521739
Alphington,2021-10-06,6.2617391304347825,0.15233333333333332,0.9053333333333333,15.87404347826087
Alphington,2021-10-07,6.745695652173913,0.11378260869565217,0.6642608695652173,12.243347826086957
Alphington,2021-10-08,6.216782608695652,0.17133333333333334,0.7843913043478261,14.627391304347826
Alphington,2021-10-09,4.585347826086957,NA,0.9781304347826086,17.91391304347826
Alphington,2021-10-10,6.522869565217391,NA,1.203086956521739,12.728217391304348
Alphington,2021-10-11,4.769434782608696,0.25866666666666666,0.763,10.552260869565217
Alphington,2021-10-12,3.7683809523809524,0.3551739130434783,0.898,13.400304347826086
Alphington,2021-10-13,5.30295652173913,0.4007826086956522,1.0937826086956521,15.161434782608696
Alphington,2021-10-14,0.7463333333333335,-0.012304347826086954,1.1583478260869564,13.85595652173913
Alphington,2021-10-15,5.1706521739130435,0.004217391304347826,0.8730869565217392,12.041
Alphington,2021-10-16,5.485391304347826,-0.02891304347826087,1.2755652173913044,13.342391304347826
Alphington,2021-10-17,3.0993913043478263,0.13804347826086957,0.9358695652173913,13.814434782608696
Alphington,2021-10-18,5.516130434782609,0.14282608695652174,0.9309999999999999,13.773173913043479
Alphington,2021-10-19,6.076173913043478,0.11860869565217391,1.5447391304347826,13.32717391304348
Alphington,2021-10-20,4.9540476190476195,0.14930434782608695,0.9652608695652174,16.534347826086957
Alphington,2021-10-21,7.609782608695652,0.16647826086956521,0.9231739130434783,19.967652173913045
Alphington,2021-10-22,4.425173913043478,0.21230434782608695,1.2554782608695652,19.314608695652172
Alphington,2021-10-23,4.4295217391304345,0.14082608695652174,1.3064347826086957,13.781086956521738
Alphington,2021-10-24,7.203956521739131,0.11900000000000001,1.4880869565217392,12.779304347826086
Alphington,2021-10-25,4.798391304347826,0.11447826086956522,1.5367826086956522,12.829347826086957
Alphington,2021-10-26,4.477652173913044,0.2436086956521739,1.785391304347826,13.359913043478262
Alphington,2021-10-27,7.289086956521739,0.15965217391304348,1.573304347826087,19.159260869565216
Alphington,2021-10-28,4.823095238095238,0.2619130434782609,1.023304347826087,19.044826086956522
Alphington,2021-10-29,8.792434782608696,0.08076923076923077,1.1503846153846153,13.936652173913044
Alphington,2021-10-30,3.790652173913043,0.13517391304347826,1.3124782608695653,11.347347826086956
Alphington,2021-10-31,6.644217391304348,0.17956521739130435,1.446217391304348,14.255826086956523
Alphington,2021-11-01,6.76,0.17765217391304347,1.5875652173913044,17.278434782608695
Alphington,2021-11-02,6.183695652173913,0.1231304347826087,1.0947826086956522,22.259652173913043
Alphington,2021-11-03,6.531565217391305,0.2405,1.3863913043478262,20.33421739130435
Alphington,2021-11-04,6.401565217391305,0.1413913043478261,1.4847391304347826,15.886304347826087
Alphington,2021-11-05,5.614318181818182,0.2234782608695652,1.9088260869565217,19.26591304347826
Alphington,2021-11-06,4.3885,0.23965217391304347,1.5416521739130435,20.918130434782608
Alphington,2021-11-07,5.2937391304347825,0.11360869565217391,1.7399565217391304,14.968695652173913
Alphington,2021-11-08,6.031086956521739,0.13875,1.5861,14.619608695652174
