"temperature","tn_mg_l","tp_mg_l","n_ox_mg_l","po4_3_mg_l","nh4_mg_l","zn_mg_l","fe_mg_l","pb_mg_l","cd_mg_l","ni_mg_l","cu_mg_l","al_mg_l","as_mg_l","cr_mg_l","co_mg_l","mo_mg_l","mn_mg_l","sb_mg_l","se_mg_l","u_mg_l","v_mg_l","sample_site"
200,16.2675414331131,23.0562771508543,0.331817006219356,1.96963171640464,202.368107285744,4.2778341134723,0.00871386645675903,0.376221788526729,9.84815858202321,2.41376435833902,1.46987441522734,1.18849942957081,32.2211547452862,1.0403695732804,6.51619826177202,8.43406401639936,12.4637933613771,23.3073086441216,5.94172234448734,2.29790366913875,5.21759303698563,3
500,5.49989279588336,0.285348241323084,0.314195494016861,3.22175285348241,139.603773584906,0.872184065231827,7.89535472351861e-05,0.0259972338427388,7.1817358490566,0.153464961028585,0.768217465516446,6.34104693678955,18.3915245934855,6.64716438902202,0.0557835674027921,13.3408155805615,0.101375125061029,9.9679657877793,36.5959636437411,3.37499356101581,60.6969679438925,1
500,4.32697585709634,0.814800514800515,2.47530770572638,2.42754144144144,9.91937549794693,0.0447754250465558,2.74127326771502e-05,0.0238189363624293,4.20517650303365,0.0638607013839026,4.95493459033091,7.23453256074183,15.4346111468765,0.761646774255334,0.0335370744592847,13.3408155805615,0.0177482634666973,9.9679657877793,13.6683854324499,12.8176161973821,64.4697992910416,2
500,3.62761766535351,3.36407279222954,1.86696350818992,3.26857653232109,61.9078501195854,0.0170975138559416,8.23989321873043e-05,0.0221937809182308,5.53760640631856,0.0666061749571184,0.787814972611077,4.3648518162049,39.3826923354125,6.37178859167841,0.049279196082719,1026.2826354717,0.118149556751955,9.9679657877793,31.300195079672,3.37499356101581,111.79215775918,3
500,1.86621760688558,45.1865862147731,0.960553180014639,1.69219706698917,202.368107285744,0.208815908698834,0.00160092196669106,0.640368786676426,9.60553180014638,0.480276590007319,1.50102251060724,1.17471063413187,5.13992524839197,7.0760750927745,9.60553180014638,250.384195590482,0.23029656160187,9.60553180014638,29.0727429151097,9.60553180014638,118.276114899136,1
500,2.2037499785799,4.83018083213425,0.374221694475833,1.31904677264379,202.368107285744,0.434701968330513,0.0428905942086106,0.153494693151262,9.56344330327128,0.478172165163564,1.50102251060724,1.17471063413187,5.13992524839197,0.761646774255334,9.56344330327128,295.19161662764,0.704674769714726,22.3147010409663,24.9287088771938,9.56344330327128,135.737138617764,2
500,4.84101767683806,48.5748372335791,1.41608000070773,1.94956537908653,202.368107285744,0.485748372335791,0.0533077700922356,0.153494693151262,9.71496744671582,1.3924786673626,1.50102251060724,1.17471063413187,5.13992524839197,6.67094431341153,9.71496744671582,264.894779047118,0.958934286766347,28.4972378436998,34.8443499088874,9.71496744671582,111.851658536522,3
500,3.09164775950085,0.522290397322578,1.28802034883721,1.54967042821591,527.286279069767,0.00334239199221994,3.4727490944751e-05,0.00297190796092384,9.56658125720516,0.0383528623429724,0.211952802059534,1.51521475489854,16.5370720288467,2.74207604985301,0.144700994392545,158.104697009821,1.69675262238183,35.2662984531873,31.2516248180689,8.09766749884184,14.0071471788185,1
500,1.01076740740741,0.846121212121212,0.163118435555556,0.484496363636364,0.277955416666667,0.275261982512289,0.019364267280718,0.00234131808518961,2.84619660869565,0.0813554829368532,0.237398085222122,0.363127610683861,12.8745042737088,0.911421109854576,0.926838887355686,96.2881013331096,1.69675262238183,23.2202466823644,22.995764663461,1.05372268812877,7.38991916497075,2
500,3.27640800434625,0.45981618082127,1.65438813835567,1.21770820085993,263.813147410359,0.00270557833659971,4.95783891817343e-05,0.00963207582042963,2.35760809100048,0.185003119356626,0.21427794333274,0.116138839399592,12.0964441703731,0.935761221585588,0.680199486444196,132.407353343649,1.69675262238183,15.5553845242394,36.6430703342521,1.44979348124742,5.51387678878821,3
500,1.39449028658222,0.553132448887368,0.14447421888014,3.04222846888052,324.072004816376,0.0436848922700819,2.86032032720774e-05,0.0640711753294535,9.61067629941802,0.160177938323634,2.82666949982883,1.0088329394878,4.74126697437956,0.566783474068242,0.533926461078779,235.675139920173,12.8394847901585,220.40484313332,50.0075523446384,1.60177938323634,5.18253135930983,1
500,21.3968315452935,0.05,1.49610398334572,2.13979028595711,2920.44501755136,0.0215957857423869,0.0439787355289922,0.116909949316566,9.50214572665024,0.0950214572665024,1.90042914533005,0.643336146177741,2.40888789269348,0.318521143174897,0.279474874313242,130.678142422498,31.5385729183716,75.217824360072,36.7066489221386,1.18776821583128,1.74285087411292,2
500,5.38094118914366,1.46312902716936,1.467529415221,11.4960137849021,1.37306775171252,0.0171693712371915,1.5070294502864e-05,0.0565579287813367,9.61484789282724,0.0961484789282724,1.60247464880454,4.63717500483618,3.34383043383881,0.761646774255334,0.240371197320681,170.396470989549,3.77394391928605,67.1436877849102,10.7982262236943,4.48692901665271,3.60340245352805,3
500,0.05,5.44697375175961,0.033426620050192,0.64614600178585,103.715886163322,0.0689838815037923,5.52540798452705e-05,0.159752146640361,9.10587235850058,0.284558511203143,3.95907493847852,1.17471063413187,6.50419454178613,2.62215398471637,0.910587235850059,136.891614456125,1.47087205965725,9.10587235850058,36.4841952497257,6.07058157233372,3.52093731195356,1
500,0.256432258964699,5.44697375175961,0.0268917724756988,0.310993287133932,94.0785183118098,0.0842474075053221,5.06550867911747e-05,0.160070074260112,9.60420445560672,0.343007301985954,6.40280297040448,9.40726365212379,6.86014603971908,2.41790059540274,1.20052555695084,142.4623660915,1.68460324461263,9.60420445560672,53.4634048028774,6.08266282188425,3.15774601040403,2
500,0.764407954900846,24.2300812960156,0.0881828405825895,0.298056462740667,95.4894456969702,0.0654395367022979,3.7677309010414e-05,0.144156660561584,9.94680957874928,0.248670239468732,4.97340478937464,9.3096984200329,5.23516293618383,1.23675636453525,0.828900798229107,128.518253993531,0.887021809841922,17.5308528480614,10.7982262236943,3.85370647142194,2.60045328531123,3
500,10.2482365743899,0.394234177464456,0.169786989583473,0.501752589500217,1.94950991570212,0.0087939441942829,9.27486301740774e-06,0.0678389980701823,9.49745972982553,0.603941028973521,0.237436493245638,0.0162831800749276,3.79898389193021,0.0103233257932886,3.10873135418879,16.4094998665319,1.69675262238183,2.37436493245638,0.8020077105186,0.365286912685597,0.230621186495069,1
500,5.49989279588336,5.44697375175961,0.34418435182254,2.45000220225511,351.757911707336,0.0225537415447817,7.51690147095807e-06,0.0593835216205688,4.7506817296455,1.6190707228105,0.182718528063288,0.00437535905309852,3.51902350344111,0.00805200293160254,3.77747364021702,16.2497677624285,1.69675262238183,2.37534086482275,2.73428126217374,0.365437056126577,0.422498270831511,2
500,5.49989279588336,5.44697375175961,0.0516727380285198,0.421640450335356,5.00607198789584,0.00765272480116864,7.3283549901301e-06,0.0622421617161716,4.66816212871287,2.81093633556904,0.198645196966505,0.00630851347751896,3.59089394516375,0.0509741841641061,2.93375335340552,52.3073551345519,36.3712987314356,4.66816212871287,7.71024778259076,0.333440152050919,1.38980195305715,3
500,3.93576476335069,54.3232434138934,1.95701010332355,16.9760135668417,202.368107285744,0.0230388755549995,8.48800678342085e-06,0.161272128884996,9.67632773309977,0.177246332163548,0.537573762949987,0.364182851626314,3.33666473555164,0.270119948488239,0.288500344229993,144.607342233547,4.57391948337182,17.7399341773496,14.5306188125382,4.83816386654988,7.9525666178044,1
